track_id,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
7387090,114,,Major,59,60,94,24,0,10,4
1291434,113,G,Major,73,72,32,77,0,15,5
7699876,147,,Major,67,69,72,17,0,19,3
3461405,100,B,Minor,70,92,59,3,0,10,3
3305057,155,G#,Major,49,42,77,3,0,12,9
3782910,107,G,Minor,54,41,39,51,0,11,16
8283550,112,G#,Major,80,15,54,9,0,38,5
8173823,166,C#,Major,70,57,57,9,20,11,7
8167749,107,F#,Minor,69,96,36,81,0,8,4
7103818,81,G#,Major,47,33,68,24,0,22,38
2587921,150,C#,Major,79,77,46,5,0,11,7
5282587,110,A,Major,66,19,32,69,0,12,4
2284105,108,G,Major,64,4,40,6,0,10,6
8164697,130,E,Minor,89,48,74,30,0,7,36
1218742,164,G,Major,70,39,56,6,0,9,7
4662762,114,B,Minor,80,42,68,2,0,66,4
2616615,93,F,Major,63,93,88,1,0,12,4
6879361,90,C#,Minor,87,51,69,36,0,9,8
2678616,128,B,Major,45,35,68,78,0,39,8
3341212,97,A,Major,83,47,80,2,0,24,9
8597238,152,G,Minor,69,94,71,79,0,7,8
3092002,175,G#,Major,51,94,34,73,0,10,5
5602322,116,D,Major,61,48,55,67,0,16,8
6143073,80,F,Minor,33,51,59,76,0,44,6
2468227,93,B,Minor,63,34,86,26,0,21,39
6389379,122,E,Major,70,42,54,30,0,37,5
7726159,122,G,Major,70,91,79,3,0,7,10
4491971,135,A,Minor,70,60,58,4,0,16,3
5380546,109,F,Major,60,45,47,62,0,31,5
7853001,93,,Minor,65,82,74,27,0,32,5
6984128,125,B,Minor,85,64,81,2,5,7,9
7235348,206,,Minor,58,83,45,36,0,11,8
4365318,130,G,Major,76,44,77,1,0,13,3
4501584,121,G,Minor,80,62,51,2,0,9,8
6131592,123,F#,Minor,74,35,73,0,0,21,5
8186517,122,B,Minor,67,50,67,15,0,30,4
5426643,143,,Major,53,50,79,0,0,8,3
1119309,121,A#,Minor,70,35,77,1,0,26,4
6554843,166,F#,Minor,56,68,66,28,0,11,18
6145430,135,C#,Major,41,27,64,36,0,60,3
6386843,87,E,Minor,49,49,59,44,0,35,21
8360758,111,G#,Major,77,74,66,30,0,13,3
7432867,110,D,Major,75,85,84,10,0,31,19
8480431,130,C#,Major,66,19,61,30,0,9,7
7748090,179,G#,Minor,61,76,51,30,0,38,15
2468710,93,F,Minor,74,53,73,61,0,13,4
7175350,78,A,Minor,27,10,49,62,0,49,5
4923571,180,D,Major,65,37,58,2,0,4,31
2717112,86,A,Minor,28,13,41,50,0,19,3
2636311,88,C#,Minor,74,55,85,1,0,5,22
7068825,97,C#,Major,68,72,78,4,0,7,5
2052397,134,B,Minor,71,59,80,13,0,36,5
8672552,116,D,Major,75,36,76,12,0,10,10
8990379,170,E,Minor,64,14,70,9,0,9,8
2320654,140,C#,Minor,83,40,55,16,0,14,23
1001428,118,G,Minor,75,46,76,3,0,9,4
5737293,65,,Major,31,31,24,76,0,14,4
7368008,120,,Minor,56,16,67,0,0,11,4
1198357,176,D#,Major,29,12,33,68,0,12,5
1266830,180,G#,Minor,59,69,61,84,0,46,36
5750956,144,A#,Major,59,21,43,76,0,10,7
2503884,133,F#,Minor,82,52,61,38,0,14,27
6719600,93,,Major,63,21,52,28,0,9,3
2038144,122,A#,Major,77,25,62,34,0,23,3
2820520,88,C#,Major,53,55,73,9,0,3,5
8941056,170,F,Minor,70,61,44,40,0,37,4
3355993,94,F,Minor,46,55,50,71,0,10,11
5311211,170,A#,Major,65,46,47,12,0,13,16
6759871,90,E,Minor,79,79,70,57,0,66,8
4923214,78,G,Major,40,7,29,62,0,9,3
1471634,94,D,Major,57,36,58,5,0,15,3
2106751,73,D,Major,83,11,41,0,0,36,14
5111873,176,C#,Major,73,79,86,42,0,7,18
6721865,128,D#,Minor,81,57,63,40,1,10,4
8725160,120,G#,Major,58,44,60,44,9,5,6
4439384,82,D,Major,63,85,62,6,0,35,4
2079388,95,D,Major,77,40,47,2,0,9,3
1297061,118,,Major,44,52,94,11,0,4,29
4421880,123,B,Minor,75,93,86,8,0,14,3
3252166,90,,Major,63,49,68,38,0,42,18
3574464,110,E,Minor,73,14,57,40,0,11,5
3885692,96,C#,Minor,66,76,82,47,0,10,32
5810373,88,D,Minor,56,58,55,35,0,23,11
6352056,98,A,Minor,73,60,85,17,0,24,5
4727736,110,,Minor,72,67,68,0,0,14,4
8056641,80,,Major,70,57,49,19,0,12,8
6575753,110,C#,Minor,86,31,53,43,0,11,6
8452012,110,G#,Major,79,70,36,0,0,6,11
1582892,78,C#,Minor,77,49,42,1,1,13,19
4967426,129,G#,Major,83,44,62,2,0,8,6
1289598,181,A,Major,44,22,60,61,0,42,9
3745752,114,F#,Minor,75,74,77,1,0,9,10
8333879,144,D,Major,74,39,65,5,1,11,35
6002262,101,D,Major,66,18,68,9,0,12,4
5334385,84,D,Major,67,78,63,29,0,12,5
2011518,154,F#,Major,66,63,69,21,0,11,7
7345306,148,F,Major,59,72,62,18,0,9,3
4666772,146,F,Minor,85,22,37,13,0,7,30
1828042,120,B,Minor,77,51,79,20,0,26,6
4061483,110,A,Major,53,75,69,7,0,17,3
3329363,136,,Minor,77,82,30,95,0,13,5
3559931,141,C#,Major,59,56,63,12,0,6,36
7332091,108,A,Minor,46,23,48,75,30,14,4
7423770,94,,Major,42,47,36,76,0,9,5
7435337,180,A,Major,35,41,94,0,63,5,5
2439081,122,A#,Major,77,51,79,5,0,16,5
2634614,85,A#,Major,59,33,52,7,15,12,3
4464368,148,C#,Major,68,29,73,0,0,7,7
1640645,120,A,Major,83,59,73,6,0,5,11
1839223,91,G,Minor,70,76,72,22,0,27,4
3657141,120,E,Major,72,54,71,26,0,10,4
2726514,106,,Major,86,86,79,11,0,8,9
8715137,110,A#,Major,63,31,35,93,0,29,3
7403072,169,F#,Major,39,36,45,81,0,8,13
2542321,118,C#,Major,80,21,55,1,0,26,17
5085460,92,G#,Minor,91,79,66,32,0,9,16
6163158,112,D#,Major,45,19,60,63,0,9,6
3023667,140,D,Major,79,56,91,26,0,13,21
2237089,105,G#,Major,73,52,76,13,0,5,3
3386819,178,F,Major,76,63,77,14,0,15,22
5930788,108,G,Minor,96,71,42,57,0,8,9
8096695,173,A,Major,40,19,29,86,0,34,4
3393833,101,C#,Major,67,40,90,3,0,34,6
3557036,120,G#,Minor,80,24,62,41,2,11,23
7298366,144,,Major,73,66,80,44,0,9,12
5624903,133,C#,Major,75,96,61,0,0,18,4
4169887,158,G#,Minor,46,62,83,53,0,97,28
8744804,120,A,Major,81,92,90,9,0,8,7
6261319,129,,Major,61,59,46,56,0,13,5
3612400,102,G,Major,74,45,89,5,0,26,13
1513475,124,G#,Minor,79,79,84,2,0,5,5
3872585,90,E,Minor,73,31,45,85,24,11,3
2835063,161,F#,Minor,78,65,52,46,0,12,31
4131863,120,G,Major,60,11,33,90,0,8,5
4782067,81,,Major,45,12,57,7,0,23,3
6047703,150,E,Minor,78,47,70,18,0,15,9
4102590,105,G#,Major,76,58,84,10,0,13,10
2643038,79,F#,Major,63,76,67,38,0,6,4
5046895,146,C#,Minor,52,7,61,51,0,11,3
2602763,124,E,Major,64,8,37,79,0,9,5
7456153,126,F#,Major,53,66,85,2,0,24,4
4586215,121,G#,Major,75,53,74,2,0,11,5
6195210,136,B,Minor,80,33,60,0,0,32,14
4105518,102,A,Minor,77,26,63,58,0,11,5
1367281,77,G,Major,73,54,74,23,0,41,23
2969661,98,F#,Minor,82,54,59,69,0,18,10
8949659,84,B,Minor,44,22,48,38,0,33,24
5498548,102,G#,Major,89,77,82,3,0,17,11
4152167,120,G#,Major,42,33,26,92,0,13,3
5615333,117,C#,Major,52,73,91,0,0,11,7
6181977,72,A,Minor,45,27,33,82,0,14,4
6599493,168,C#,Major,67,29,47,5,0,22,26
2582262,94,C#,Major,52,68,69,13,0,33,8
5922471,145,G#,Major,41,65,88,0,0,26,5
5406019,134,C#,Major,71,14,61,1,0,23,33
1512850,148,C#,Major,35,24,93,0,0,10,8
7822780,127,E,Minor,60,40,89,9,0,60,6
8454029,172,F#,Minor,74,79,66,11,0,8,16
2092930,90,B,Major,75,19,46,21,4,34,8
5074676,96,G,Major,57,30,40,38,0,26,3
4064553,138,G,Minor,74,65,67,46,0,36,4
2346155,120,G,Major,72,67,72,0,0,13,4
5459112,125,A,Major,70,65,74,1,0,34,4
7271843,123,D,Major,82,80,86,1,0,30,13
5347552,81,F#,Major,79,44,54,41,0,13,24
1486311,171,C#,Major,55,10,85,7,0,8,20
2635416,91,B,Major,77,60,32,84,0,8,5
1647815,84,G,Minor,56,61,76,10,0,14,11
6457168,115,F,Minor,90,74,54,16,0,13,28
4600873,125,,Major,69,70,89,4,0,49,3
1633830,122,F#,Minor,80,62,69,28,0,13,7
1027228,92,D,Major,85,92,54,16,0,29,7
2407166,90,F#,Minor,63,75,75,17,0,11,8
2838411,94,E,Minor,84,90,70,9,0,14,8
2285737,93,B,Major,81,53,78,18,0,6,24
1461831,130,D,Minor,51,50,76,30,0,10,7
1906058,180,G,Minor,35,23,61,23,0,19,6
1130135,134,,Major,53,31,31,92,0,28,3
3333614,95,D#,Minor,92,31,89,3,0,8,25
7120733,184,F#,Major,69,91,63,11,0,9,31
1336403,147,G#,Minor,47,50,80,10,0,32,38
6554322,123,G,Major,52,44,60,40,0,26,3
3115886,123,A#,Minor,91,49,61,3,0,17,22
4918126,90,F#,Minor,90,79,71,26,0,7,37
1159428,160,D,Minor,61,65,64,1,0,12,4
8126826,115,C#,Major,60,37,71,8,0,48,4
6792432,141,D#,Major,37,17,67,2,0,34,9
1992045,160,A,Major,31,30,88,7,0,8,8
8290102,145,B,Major,57,23,66,4,6,15,4
7885122,89,,Minor,46,43,43,23,8,8,22
2816072,95,F,Minor,84,49,72,8,0,15,8
7717973,160,D,Major,60,47,62,3,0,38,4
7870658,174,F,Minor,67,74,75,44,0,7,30
2828618,92,G,Major,77,76,84,3,0,38,4
3363172,134,G#,Major,93,61,74,9,0,17,8
2761463,172,B,Minor,31,4,86,1,0,28,17
2003358,80,A,Major,76,92,62,6,0,8,13
5223297,150,C#,Minor,91,42,60,0,0,9,12
5694303,80,F#,Minor,78,53,74,4,0,45,21
2744235,166,A#,Minor,81,83,75,14,0,29,34
1386091,120,G#,Major,67,8,54,27,0,8,4
4974042,92,,Major,86,89,79,17,0,11,6
3923724,85,G#,Minor,74,61,52,30,0,26,9
5418507,154,D,Minor,79,86,52,66,0,9,7
6427223,92,D,Minor,73,37,74,28,0,14,6
6213355,140,B,Major,89,75,70,6,0,13,5
3434265,89,C#,Major,65,60,60,11,0,10,40
3814674,135,F,Minor,89,89,86,16,0,8,5
7298940,140,G#,Minor,51,66,53,60,0,11,18
6950436,82,D#,Major,47,44,76,8,91,9,3
3181974,79,D,Major,78,58,45,47,0,18,3
1647722,88,F,Major,31,31,63,47,27,21,12
3521113,139,F,Major,44,18,38,70,0,12,4
3569943,124,,Minor,73,68,83,55,0,90,7
2392756,80,G#,Minor,39,45,55,73,0,9,21
1338081,120,C#,Minor,84,54,51,47,0,12,40
1050544,80,E,Minor,56,19,46,92,72,11,3
7165052,117,C#,Major,92,62,86,11,0,24,24
1660982,117,A,Minor,76,77,52,4,0,8,3
1322961,140,F,Minor,62,46,73,10,0,67,11
8483246,99,G#,Major,68,57,77,2,0,10,5
8134740,93,C#,Major,74,59,87,3,0,8,5
8217918,106,G#,Major,44,8,20,74,42,11,3
1904497,124,G,Major,81,68,63,17,0,10,22
7860258,95,G#,Major,76,96,70,18,0,33,4
3170547,96,A#,Minor,87,82,53,10,0,5,8
5145584,92,E,Minor,81,40,73,15,0,9,8
5701355,124,G,Major,95,36,37,35,0,10,28
7700274,72,F#,Major,64,76,44,70,9,12,4
4703367,71,,Minor,28,26,20,19,0,30,3
8569518,135,A,Minor,78,55,57,4,0,10,8
1840761,95,A#,Major,81,56,70,4,0,5,24
4265182,71,C#,Minor,59,70,74,56,0,11,40
3076130,180,A#,Minor,80,71,68,6,0,10,37
3371670,150,E,Minor,65,11,58,0,0,12,9
6348243,189,G#,Major,55,86,44,40,0,7,4
5697442,85,,Major,72,55,64,49,0,7,4
2153574,140,G,Major,59,73,45,44,0,34,3
4722538,81,,Major,77,68,70,6,0,17,20
2762640,104,D,Minor,80,24,65,2,0,9,4
4551026,129,B,Major,42,33,44,62,0,8,6
3775590,94,C#,Minor,76,81,80,20,0,25,4
3739389,71,,Minor,41,23,40,27,0,30,5
6824324,146,A,Minor,59,23,46,66,0,15,6
5370460,103,F#,Minor,69,90,88,5,0,29,8
7405938,124,D,Major,53,66,78,0,0,16,5
8835305,164,A#,Minor,70,71,58,24,0,7,13
3154799,138,D,Major,69,35,57,12,0,10,9
5355322,126,A,Minor,67,37,46,13,0,10,39
6523480,103,B,Minor,61,47,65,3,0,17,4
5831523,95,G#,Major,75,64,52,41,0,11,3
2166249,200,B,Minor,39,28,77,4,0,6,29
3780370,129,,Major,86,75,52,54,0,10,4
2748330,98,F#,Minor,68,33,43,38,0,36,14
5663428,107,G#,Major,91,32,56,3,0,11,10
6009839,174,,Major,58,56,83,5,0,7,4
7724259,92,G#,Major,45,27,67,32,0,13,14
6390690,90,G,Major,81,59,83,9,0,11,5
4518298,147,F,Major,60,58,69,2,0,58,4
5191929,143,C#,Major,68,41,55,16,0,10,12
7792660,101,D#,Minor,76,63,71,3,0,10,3
8055412,118,C#,Minor,70,54,71,0,0,33,4
7500786,98,G,Minor,83,63,74,14,0,16,6
4557678,138,C#,Minor,72,22,46,24,0,9,6
1904373,114,F,Minor,59,30,62,1,0,8,4
6130665,180,G,Minor,63,45,64,34,0,9,8
7429862,145,B,Major,56,41,57,1,0,13,3
2661792,115,G#,Minor,78,63,64,1,0,7,4
3841850,82,A#,Major,79,48,84,13,0,21,23
7434389,166,D,Major,70,22,61,2,0,10,34
5128815,92,,Major,86,91,79,29,0,60,16
6116514,108,F#,Major,71,55,44,74,0,11,6
2150360,84,E,Minor,71,63,45,45,0,11,3
2987518,95,D#,Minor,69,90,91,6,0,35,4
6577689,135,D#,Minor,93,77,45,25,0,13,27
6327262,110,E,Major,57,6,27,84,0,9,3
2102834,88,G,Major,89,59,64,5,0,19,7
1828295,119,C#,Minor,87,28,50,12,0,10,10
3555344,120,C#,Major,58,71,80,15,0,7,41
4096612,122,D,Major,86,97,80,36,0,9,6
4830246,98,F,Major,78,83,75,41,0,27,8
2977289,140,E,Minor,45,25,84,21,0,13,6
5906167,116,F#,Minor,79,87,81,4,0,10,4
5897675,124,D#,Major,86,62,49,51,0,35,21
5350195,105,A,Minor,91,73,72,13,0,9,15
3108040,118,G#,Major,68,24,58,44,0,6,3
5324238,108,E,Major,61,20,38,61,0,10,5
2188178,100,E,Major,61,53,38,84,0,28,44
1109166,140,D#,Minor,81,39,66,38,0,12,14
7173596,109,A#,Minor,84,72,74,10,0,34,7
8555603,101,C#,Minor,78,40,74,36,0,17,27
8956923,78,F,Major,56,61,90,36,0,18,31
2786767,93,,Minor,79,22,55,31,0,12,5
3184472,87,G#,Major,52,32,83,24,0,17,43
6177084,153,A#,Minor,55,50,78,19,0,11,35
4764570,142,,Major,87,93,59,28,0,17,5
1493023,96,A#,Minor,85,41,43,39,0,12,21
4528930,125,,Major,50,39,78,4,0,11,33
5617904,85,A#,Major,71,43,65,23,0,9,5
2861036,140,C#,Minor,92,78,57,46,0,14,9
3122686,196,B,Minor,66,58,79,23,0,22,20
1671724,134,G,Major,78,51,43,69,0,14,9
5848183,103,C#,Minor,80,45,62,76,0,10,38
1532080,130,C#,Major,82,50,67,12,0,13,5
7513238,108,B,Major,65,52,69,31,0,8,36
7762851,123,G#,Major,61,66,71,53,0,32,46
2166194,152,B,Major,84,74,69,21,0,18,6
3647986,108,D,Major,78,55,60,59,0,7,4
3186172,72,A#,Minor,56,56,47,76,0,8,36
1633065,121,F#,Minor,86,67,65,42,0,35,7
6774092,138,D#,Minor,57,71,82,19,0,15,29
8457557,188,F,Minor,50,41,50,69,0,12,6
3833877,110,C#,Major,80,26,85,23,0,11,21
2848319,105,G#,Major,81,77,79,19,0,47,8
6339593,118,G#,Major,63,60,70,5,0,9,31
6990936,176,D,Major,61,24,62,60,0,24,31
6347306,158,B,Major,83,41,65,0,10,11,8
4940529,115,C#,Minor,85,72,58,9,0,49,12
7498965,110,B,Minor,51,48,82,0,0,5,3
5005107,174,A,Major,73,26,54,30,0,34,32
6062396,130,E,Major,91,91,96,3,0,3,9
4627428,78,A#,Major,36,30,54,34,0,14,5
5264430,104,G,Major,44,74,42,88,0,9,9
2226206,121,G,Major,64,80,88,0,0,12,6
7036044,105,D,Major,83,32,82,14,0,12,4
8779560,81,G,Major,38,20,66,9,0,9,8
7556948,170,C#,Minor,37,14,24,80,0,11,4
1713130,78,G,Major,43,60,38,76,1,48,38
1545230,125,G#,Major,88,28,66,6,0,13,31
5087776,92,E,Minor,66,29,65,23,0,8,7
1593131,140,B,Minor,84,61,42,31,0,9,9
4487193,96,,Major,61,32,90,25,0,10,9
3635714,118,F,Minor,66,83,43,84,0,19,19
6829928,92,B,Minor,71,67,60,7,0,6,4
2612867,140,G#,Minor,49,50,37,87,0,11,35
2142936,174,C#,Major,68,45,71,18,0,11,25
6429519,127,A#,Major,77,53,78,19,0,29,4
2830739,96,B,Major,71,37,52,62,0,11,36
2442031,150,G#,Minor,82,82,66,13,0,11,6
5975489,100,F#,Major,87,46,60,1,0,13,16
8033263,105,C#,Minor,73,59,81,13,0,9,6
8654169,104,G,Major,86,43,62,5,0,13,14
6642483,154,G#,Major,54,45,79,1,0,17,5
1230186,80,B,Major,47,33,83,18,0,10,5
8272175,150,D#,Major,53,14,43,64,0,13,3
8262886,156,B,Minor,32,49,72,0,0,9,4
6509365,98,G#,Minor,76,79,81,18,0,6,34
5400474,92,G,Major,58,27,36,86,0,9,3
6107475,144,E,Major,47,7,50,32,0,7,4
4824782,150,E,Major,37,27,56,8,0,13,3
3933523,138,D#,Major,70,31,44,84,0,9,39
4070434,172,C#,Major,56,68,89,4,0,33,19
5477581,77,G#,Major,72,70,82,2,0,4,17
1041777,107,B,Major,72,36,72,26,6,11,4
5154676,114,D,Major,51,39,29,90,0,10,4
4618597,117,D,Major,63,29,51,43,0,25,4
1436447,146,,Major,69,63,45,48,0,18,4
7321459,160,G#,Minor,80,74,60,8,0,14,26
7688790,120,G,Major,88,15,56,1,0,8,6
3169976,100,B,Minor,82,76,70,16,0,8,5
4845139,158,G#,Minor,60,68,84,4,0,24,11
2307433,142,D#,Major,56,40,54,72,0,10,4
7220913,170,A,Minor,80,77,85,11,0,17,14
7503630,84,F,Minor,71,39,86,2,0,51,25
4505539,139,,Major,58,30,46,14,0,9,3
8729578,151,G,Major,73,88,67,20,0,32,5
4012549,128,C#,Minor,82,42,75,6,0,63,6
6193307,118,G,Major,56,20,54,67,0,6,5
8507943,183,F,Major,65,88,72,36,14,20,3
2230668,83,D#,Minor,63,29,62,4,0,18,4
3380441,122,C#,Major,85,42,80,6,0,17,14
2079115,165,A,Major,72,90,48,32,0,18,23
7697062,106,A,Minor,83,90,64,35,5,9,4
1771212,77,B,Major,81,68,58,83,0,11,34
2061482,91,G#,Major,57,30,89,10,0,33,8
8238387,148,G,Major,51,21,63,5,0,41,3
7543802,114,E,Minor,71,90,81,31,2,13,3
5409588,120,,Minor,91,63,77,12,1,10,5
3786238,92,F#,Major,83,56,82,10,0,9,5
4944285,118,F,Major,56,25,45,1,3,7,3
4342968,123,E,Minor,60,46,71,3,0,16,4
2699923,89,D#,Major,52,28,48,54,1,19,3
5141433,110,F,Minor,81,61,93,49,0,12,11
4671002,118,,Major,42,32,20,94,0,11,4
1539892,90,B,Minor,68,54,76,21,0,11,20
2645476,130,,Major,49,14,40,82,0,11,3
4809507,154,F#,Minor,70,97,62,47,0,10,4
1024668,105,E,Minor,54,59,83,0,44,20,4
8121763,115,C#,Minor,70,87,88,4,0,26,8
8090551,110,C#,Major,91,59,82,8,0,6,8
7531207,125,E,Minor,51,5,68,12,2,15,6
6549461,102,C#,Major,73,62,75,0,0,34,8
1392259,120,G#,Minor,81,72,65,4,0,14,4
7629327,97,D,Major,80,36,86,4,0,3,5
6644972,140,F,Minor,44,41,92,0,0,44,7
5678676,97,D,Major,78,31,72,1,0,11,4
7080917,125,F#,Major,45,67,90,9,11,10,5
8555295,88,D#,Minor,80,55,56,13,0,8,9
3814670,170,,Major,56,52,64,11,0,45,7
6670857,137,A#,Minor,88,8,49,9,0,9,14
6621439,157,A,Major,88,52,69,0,0,8,23
3070266,130,F#,Major,95,83,57,54,0,10,25
5565096,90,C#,Major,85,80,83,10,0,8,11
6191375,183,G#,Minor,44,44,67,7,0,12,13
4566008,128,C#,Major,58,68,91,2,0,27,11
8917301,130,D#,Minor,71,78,40,46,0,7,45
7502400,126,C#,Major,63,56,43,24,0,12,23
6270180,120,,Major,77,94,87,2,0,23,12
6485441,130,E,Minor,72,18,46,7,0,28,8
2797126,122,,Major,70,46,76,30,0,9,45
6604479,172,G#,Minor,74,46,58,15,0,13,8
5686736,103,G#,Major,61,38,62,14,0,23,40
5337859,122,A#,Minor,55,46,64,0,0,17,10
6373026,130,B,Major,47,56,90,0,0,10,4
5724140,105,A#,Minor,81,70,65,24,0,8,4
6403499,120,F,Major,90,73,51,39,0,9,6
8171348,145,G,Major,56,43,53,24,0,12,4
6364406,99,G,Minor,79,64,59,28,0,11,14
8455676,88,A#,Minor,79,66,65,5,0,25,14
2489568,126,A,Major,81,90,73,28,0,29,4
7158907,136,,Major,77,71,75,33,1,13,4
8174616,113,G#,Major,70,97,59,55,0,27,12
2773298,132,B,Major,82,49,88,20,0,21,3
6046483,135,G#,Major,77,74,74,47,0,34,8
1346774,126,,Major,67,49,77,11,0,19,11
8693885,102,C#,Minor,67,72,74,30,0,36,4
2357691,125,,Major,68,80,92,10,0,9,12
3968436,149,C#,Major,37,28,66,14,0,9,5
4130067,137,,Major,74,71,89,24,61,15,5
4363557,120,D#,Minor,77,78,91,14,0,33,12
3284752,100,C#,Major,90,75,50,11,0,9,26
2939499,164,G#,Minor,70,58,57,25,0,15,7
2352439,93,A#,Minor,65,79,66,31,0,22,7
5283123,180,C#,Minor,65,52,80,5,0,6,25
4758406,79,C#,Major,34,22,31,43,63,10,7
7890756,146,F,Major,56,21,44,73,0,11,2
2059327,103,C#,Major,37,17,27,75,5,10,3
5086845,140,E,Minor,70,26,76,8,0,54,23
3827200,92,A#,Major,81,48,70,13,0,15,7
3210546,102,C#,Minor,64,4,60,11,0,19,4
3317105,118,B,Minor,82,75,85,33,1,11,4
7512111,93,D,Major,78,75,62,6,0,15,6
1532170,150,F,Minor,70,26,56,14,83,11,5
6321372,130,D,Major,52,24,60,0,0,8,3
8143341,83,D#,Minor,65,24,53,6,0,51,4
6026926,102,A,Major,84,43,75,5,0,6,8
7691321,136,E,Minor,73,65,91,4,0,48,18
7807270,145,A,Major,66,24,58,17,0,19,5
5476124,130,G,Major,57,24,37,11,18,16,3
4579313,156,G,Major,72,92,77,9,0,8,11
3533833,123,D,Major,57,50,85,5,0,16,4
5095829,132,G,Major,92,53,62,7,0,63,10
7243247,125,D#,Minor,49,13,74,0,0,9,4
3476652,162,F,Minor,74,22,67,0,0,11,46
7654973,138,A#,Major,80,82,81,14,0,13,36
1769305,161,A#,Minor,59,62,60,12,0,5,44
5974857,131,G#,Minor,91,23,55,1,0,7,32
2598352,122,E,Minor,75,45,63,6,0,35,12
7270435,80,E,Minor,80,16,28,17,0,12,39
5899602,109,G,Major,75,11,50,20,0,30,17
3035987,158,A,Major,84,33,36,2,0,39,59
6590514,126,E,Major,66,12,35,55,0,9,14
3506706,104,C#,Major,73,25,61,1,0,32,7
6372213,110,,Major,48,15,31,80,22,12,4
1438195,130,G,Major,77,20,70,1,0,16,5
1386595,177,,Major,34,39,16,97,0,12,5
8471839,158,G,Major,48,55,84,43,0,15,12
3984533,114,D,Minor,62,25,44,51,33,14,3
4322356,144,F,Major,93,62,61,0,0,12,20
4343383,125,F,Major,54,22,76,0,0,14,3
3108815,142,F,Minor,85,40,43,4,0,39,32
8174233,120,D,Major,64,11,53,1,0,25,27
1587452,96,F,Major,57,55,74,22,0,8,4
3476877,144,A,Major,60,24,39,57,0,8,3
2341529,166,F#,Major,42,7,24,83,1,12,6
8553734,92,C#,Major,80,81,67,4,0,8,6
6773043,97,C#,Major,82,67,77,8,0,12,5
6728037,90,E,Minor,61,32,67,15,0,11,5